Macro Name,Name,Description,Size,Type,Class,Purpose,Hull,Mass,Price Min,Price Avg,Price Max,Cargo,Missiles,Drones,Units,Crew,Race,Engine Slots,Shield Slots,Weapon Slots,Turret Slots,Unknown Slots,Total Slots,Forward Drag,Pitch Inertia,Yaw Inertia,Roll Inertia
ship_bor_s_trans_container_01_a_macro,Terrapin,"Atreus Era ships were the first ships built in response to the beginning of the Jump Gate shutdowns of 778 (NT). Fearing that systems might be cut off, they were designed to operate more autonomously in contrast to earlier ships which specialised in combined usage. To reduce flight mass, the ships are mostly filled with air, requiring Boron crew to wear protective suits. The Atreus Era ships are sturdier than the later Menelaus Era ships, but not as manoeuvrable.(Atreus Era Ship Building)\n\n(Terrapin S Transport)(Piranha, Grouper and Terrapin Ship Frame Development)When Atreus Shipbuilding Currents was tasked with pioneering this design paradigm shift, their first project would be the development of a new ship frame to be used in three configurations: prospecting, mining and transportation. During the two years of development, the corporation would pave the way for future ship development through great advances in component miniaturisation and improvements to the Travel Mode. In 780 (NT) Atreus Shipbuilding Currents released their new ship frame with the Piranha scout, Grouper miner and Terrapin transporter.)(Ship Frame Development)",s,courier,ship_s,trade,4000,15.639,164834,198595,232356,0,0,0,0,4,boron,2,1,4,0,4,11,5.253,5.012,5.012,4.01
ship_par_s_heavyfighter_01_a_macro,Ares,"The Ares meets the much demanded need for a Paranid Heavy Fighter. Loaded with weapon hard points and shield generators, the Ares can both take and deliver a beating.",s,heavyfighter,ship_s,fight,4700,12.038,207009,243540,280071,0,20,0,0,2,paranid,3,3,5,0,4,15,7.8,3.269,3.269,2.615
ship_yak_s_fighter_01_a_macro,Moreya,"The Moreya-class fighter is a Yaki powerhouse. The initial design was based on hijacked Paranid Pegasus-class scouts, which were modified with temperamental Yaki technology to tailor it to their specific requirements. Frequently operating alone in enemy territory, and needing to withstand sustained enemy fire, they added reinforced hull plating for improved defence. Similarly, the Yaki made it possible for more weapons to be attached to the front of the ship, to ensure that they could execute their raids successfully.",s,fighter,ship_s,fight,4000,6.484,228803,269180,309557,0,20,0,0,3,paranid,3,1,3,0,4,11,2.09,0.987,0.987,1.085
ship_gen_s_fighter_01_b_macro,Nodan Sentinel,"Perhaps the most interesting thing about the Nodan fighter is the lack of information available regarding its existence. It is only known to be available from the Alliance of the Word, and the organisation has remained tight-lipped as to the vessel's inception and design.\n\nThe design is somewhat quirky, with no clear antecedence related to other faction architecture. However, the Nodan has earned itself plaudits from committed dogfighters, based on its impressive speed, agility and deceleration.\n\nThe Sentinel model provides the ship with a hardened superstructure.",s,fighter,ship_s,fight,4600,9.736,81082,95390,109699,840,20,0,0,2,paranid,2,1,1,0,3,7,4.506,2.015,2.015,1.612
ship_par_s_scout_01_b_macro,Pegasus Sentinel,"The Paranid Pegasus scout is extraordinarily fast, ensuring the ""Peggy's"" enduring popularity with explorers in particular. Unfortunately, being followed by such a speedy vessel risks inviting a rear end collision, an eventuality known by pilots as being ""peggied"".\n\nThe Sentinel model marginally increases the scout's cargo space and resilience. However, these enhancements seem to be cursory rather than conferring any practical value.",s,scout,ship_s,fight,1600,6.918,82731,97330,111930,528,20,0,0,1,paranid,3,1,2,0,4,10,3.446,0.951,0.951,0.761
ship_par_s_scout_01_a_macro,Pegasus Vanguard,"The Paranid Pegasus scout is extraordinarily fast, ensuring the ""Peggy's"" enduring popularity with explorers in particular. Unfortunately, being followed by such a speedy vessel risks inviting a rear end collision, an eventuality known by pilots as being ""peggied"".\n\nIn response to demand from the most speed-addicted customers, the Pegasus was eventually released in a Vanguard model.",s,scout,ship_s,fight,1300,5.765,68043,80050,92058,440,20,0,0,2,paranid,3,1,2,0,4,10,3.255,0.855,0.855,0.684
ship_par_s_fighter_01_b_macro,Perseus Sentinel,"A fast, small fighter, with respectable hardpoints, the Paranid Perseus has a reasonable following among fighter pilots and explorers alike. Recommended to young captains in search of their second ship.\n\nThe Perseus Sentinel has additional superstructure reinforcement at the cost of speed.",s,fighter,ship_s,fight,4400,9.307,159928,188150,216373,288,20,0,0,2,paranid,3,1,3,0,4,11,4.206,1.861,1.861,1.489
ship_par_s_fighter_01_a_macro,Perseus Vanguard,"A fast, small fighter, with respectable hardpoints, the Paranid Perseus has a reasonable following among fighter pilots and explorers alike. Recommended to young captains in search of their second ship.\n\nThe Perseus Vanguard opts for a focus on speed.",s,fighter,ship_s,fight,3700,7.756,133284,156805,180326,240,20,0,0,3,paranid,3,1,3,0,4,11,3.993,1.627,1.627,1.301
ship_par_s_miner_solid_01_a_macro,Tethys (Mineral),"With the design of the Tethys, the Paranid proved that mining ships don't have to be ugly. It is also available in light freighter format.\n\nThe Tethys Miner may have a humble function, but the Paranid have added joy to the hours spent chipping away at asteroids.",s,miner,ship_s,mine,1200,9.331,70775,83265,95755,0,10,0,0,3,paranid,2,1,2,0,4,9,4.21,4.002,4.002,3.202
ship_par_s_trans_container_01_b_macro,Tethys Sentinel,"The Paranid Tethys is considered to be one of the most enjoyable light freighters available to fly. It adopts the graceful lines common among Paranid ships, while performing admirably well for a small vessel.\n\nThe Sentinel model has increased cargo space.",s,courier,ship_s,trade,2600,20.155,156239,183810,211382,0,10,0,0,4,paranid,3,1,2,0,4,10,5.698,4.681,4.681,3.745
ship_par_s_trans_container_01_a_macro,Tethys Vanguard,"The Paranid Tethys is considered to be one of the most enjoyable light freighters available to fly. It adopts the graceful lines common among Paranid ships, while performing admirably well for a small vessel.\n\nThe Tethys Vanguard boasts an impressive turn of speed.",s,courier,ship_s,trade,2100,16.795,127751,150295,172839,0,10,0,0,5,paranid,2,3,4,0,4,13,5.236,4.002,4.002,3.202
ship_par_s_fighter_02_b_macro,Theseus Sentinel,"The Paranid Theseus is a solid, all-round performer with deadly firepower, built upon a solid chassis. If it is lacking anywhere it is in speed, though there are many tactical deployments where this is not a major issue.\n\nGiven the Theseus' relaxed pace, many captains opt for the Sentinel model, which improves the vessel's ability to withstand attack.",s,fighter,ship_s,fight,5000,10.468,180149,211940,243731,0,20,0,0,2,paranid,2,1,1,0,4,8,4.367,2.291,2.291,1.833
ship_par_s_racer_01_a_macro,Theseus Sport,"Using the Paranid Theseus as a racing ship may not be the obvious choice, but removing its weapons has allowed its considerable energy output to be redirected to its engines. As such it has entirely supplanted the smaller Paranid Pegasus as the go-to ship for racing.",s,fighter,ship_s,racing,4200,6.8,163320,191440,223781,0,0,0,0,0,paranid,2,1,1,0,4,8,1.08,2.8,2.8,2.8
ship_par_s_fighter_02_a_macro,Theseus Vanguard,"The Paranid Theseus is a solid, all-round performer with deadly firepower, built upon a solid chassis. If it is lacking anywhere it is in speed, though there are many tactical deployments where this is not a major issue.\n\nThe Vanguard model aims to rectify the speed issue, though it is debateable whether this is achieved, or even necessary.",s,fighter,ship_s,fight,4200,8.723,150773,177380,203987,0,20,0,0,3,paranid,2,2,2,0,4,10,4.112,1.994,1.994,1.595
ship_spl_s_fighter_02_a_macro,Asp,"The Asp is a highly manoeuvrable medium-sized fighter, and a commonly preferred ship for Split mercenaries.",s,fighter,ship_s,fight,4600,5.6,216984,255275,293566,0,20,0,0,2,split,2,1,3,0,4,10,3.35,1.2,1.2,1.0
ship_spl_s_fighter_02_b_macro,Asp Raider,"The Asp is a highly manoeuvrable medium-sized fighter, and a commonly preferred ship for Split mercenaries.\n\nShipwright Qal t'Kzt of the Split Free Families designed the Raider variant of the Asp. It is thought to be the answer to t'Kzt's burning question, ""How much hull does Asp really need?"".",s,fighter,ship_s,fight,1800,4.5,105349,123940,142531,0,4,0,0,1,split,2,1,3,0,4,10,3.14,0.484,0.484,0.387
ship_spl_s_heavyfighter_02_a_macro,Balaur,"Acclaimed Free Families shipwright Qal t'Kzt considers the Balaur her finest achievement. Her guidance to its pilots is to ""hit hard, hit fast, then run"".",s,heavyfighter,ship_s,fight,5500,6.473,230648,271350,312053,0,20,0,0,1,split,4,1,5,0,4,14,4.8,1.682,1.682,1.345
ship_spl_s_heavyfighter_01_a_macro,Chimera,"The Split Chimera was developed by Bala Gi Research Inc., with the aim of improving long-range performance over the Mamba. However, the large ship profile makes it an easy target, even for less competent gunnery personnel.",s,heavyfighter,ship_s,fight,6100,12.0,287831,338625,389419,0,20,0,0,2,split,3,1,4,0,4,12,5.9,3.4,3.4,3.4
ship_spl_s_scout_01_a_macro,Jaguar,"The Split Jaguar is a scout ship with truly phenomenal speed. As such, it is popular with racers, couriers and getaway drivers.",s,scout,ship_s,fight,2000,5.147,124410,146365,168320,0,20,0,0,1,split,3,1,2,0,4,10,1.49,1.103,1.103,0.883
ship_spl_s_fighter_01_a_macro,Mamba,"The Split Mamba is a versatile, all-round workhorse with reasonable speed and weaponry. While suitable for those with diverse interests, in time, many pilots opt for something more specialised.",s,fighter,ship_s,fight,3600,7.1,165266,194430,223595,0,20,0,0,1,split,1,1,1,0,4,7,3.52,1.657,1.657,1.325
